Direction,Stop Name,Stop Name Marathi,,,,,
DOWN,Moshi Phata,मोशी फाटा,,,,,
DOWN,Pawarvasti Wadgaonghenan,पवारवस्ती वडगांवघेनंद ,,,,,
DOWN,Gavhanevasti Bahul Road,गव्हाणेवस्ती बहूळ रोड ,,,,,
DOWN,Steel Tube Company,स्‍टील टयुब कंपनी,,,,,
DOWN,Shivam Industries,शिवम इंडस्ट्रीज,,,,,
DOWN,Richards Company,रिर्चड कंपनी,,,,,
DOWN,Sai Complex,साई कॉम्प्लेक्स,,,,,
DOWN,Thakurvasti,ठाकूरवस्ती,,,,,
DOWN,Devpari Maharaj Mandir,देवपरी महाराज मंदिर,,,,,
DOWN,Vitthalbaba Darga,विठ्ठलबाबा दर्गा,,,,,
DOWN,Dnyaneshwar Bhint,ज्ञानेश्र्वर भिंत,,,,,
DOWN,Nagarpalika Office,नगरपालिका ऑफिस,,,,,
DOWN,Dhankawadi,धनकवडी,,,,,
DOWN,Khamboli,खांबोली,,,,,
DOWN,Mohol Vidyalay,मोहोळ विद्यालय,,,,,
DOWN,Nishigandha Farm,निशीगंधा फॉर्म,,,,,
DOWN,Pimpavali Phata,पिंपवली फाटा,,,,,
DOWN,Jawalgaon,जवळगांव,,,,,
DOWN,Kemsewadi,केमसेवाडी,,,,,
DOWN,Kemsewadi Shala,केमसेवाडी स्कुल,,,,,
DOWN,Rasawadi Phata,रसाळवाडी फाटा,,,,,
DOWN,Farm House Khamboli Road,फॉर्म हाऊस खाम्बोली रोड ,,,,,
DOWN,Padalgharwadi,पडळघरवाडी,,,,,
DOWN,Vitbhatti Rehe,विटभट्टी रिहे,,,,,
DOWN,Rihegaon,रिहेगांव,,,,,
DOWN,Poultry Farm Rehe,पोल्ट्री फार्म रिहे,,,,,
DOWN,Materevasti,मातेरेवस्ती,,,,,
DOWN,Materewadi,मातेरेवाडी,,,,,
DOWN,Saibaba Mandir Materewadi,साईबाबा मंदीर मातेरेवाडी,,,,,
DOWN,Rihe Phata,रिहे फाटा,,,,,
DOWN,Dimpal Chemicals,डिम्पल केमिकल्स,,,,,
DOWN,Hotel Rajyog,हॉटेल राजयोग,,,,,
DOWN,Ghotwadegaon Phata,घोटावडेगांव फाटा,,,,,
DOWN,Sahyadri English Medium School,सह्याद्री इंग्लिश मेडियम स्कुल,,,,,
DOWN,Industrial Society,इंडस्ट्रियल सोसायटी,,,,,
DOWN,Dattanagar Warje Malwadi,दत्तनगर वारजे माळवाडी,,,,,
DOWN,Warje Hanuman Chowk,वारजे हनुमान चौक,,,,,
DOWN,Krishna Mandir,कृष्ण मंदिर,,,,,
DOWN,Colony Number 10,१० नंबर कॉलनी,,,,,
DOWN,Dahanukar Colony,डहाणूकर कॉलनी,,,,,
DOWN,Kedarinagar Corner,केदारीनगर कॉर्नर,,,,,
DOWN,Kedarinagar,केदारीनगर,,,,,
DOWN,Shelarvasti Vanawadi,शेलारवस्ती वानवडी ,,,,,
DOWN,Anusaya Enclave,अनुसया एनकलेव,,,,,
DOWN,Mahalaxminagar Corner,महालक्ष्मीनगर कॉर्नर,,,,,
DOWN,Lake Town Gate Number 1,लेकटाऊन गेट नं. 1,,,,,
DOWN,Lake Town Gate Number 2,लेकटाऊन गेट नं. 2,,,,,
DOWN,Ganga Ocean Park,गंगा ओशन पार्क,,,,,
DOWN,Rajas Society,राजस सोसायटी,,,,,
DOWN,Pragati Udyan,प्रगती उद्यान,,,,,
DOWN,Katraj Peshve Talav,कात्रज पेशवे तलाव,,,,,
DOWN,Wondercity,वंडरसिटी,,,,,
DOWN,Chakradhar Shala,चक्रधर शाळा,,,,,
DOWN,Indira Vasahat,इंदिरा वसाहत,,,,,
DOWN,NIBM Corner,एनआयबीएम कॉर्नर,,,,,
DOWN,Shital Petrol Pump,शितल पेट्रोल पंप,,,,,
DOWN,Kondhwa Bk Corner,कोंढवा बु . कॉर्नर,,,,,
DOWN,Kalyangaon,कल्याणगांव,,,,,
DOWN,Bhilarewadi Kalyan,भिलारवाडी कल्याण,,,,,
DOWN,Peth,पेठ,,,,,
DOWN,Vitbhatti Shivtarwadi,विटभट्टी शिवतरवाडी,,,,,
DOWN,Mordari Phata,मोरदरी फाटा,,,,,
DOWN,Shivtarwadi Phata,शिवतरवाडी फाटा,,,,,
DOWN,Shivtharwadi,शिवतरवाडी,,,,,
DOWN,Tale Male,तळे माळे,,,,,
DOWN,Jilha Parishad Shala,जिल्हा परिषद शाळा,,,,,
DOWN,Kondhanpur,कोंढणपुर,,,,,
DOWN,Poultry Farm Kandhare,पोल्ट्री फार्म कंधारे,,,,,
DOWN,Arvi Phata,आर्वी फाटा,,,,,
DOWN,Chillal Masala Company,चिल्लाळ मसाला कंपनी,,,,,
DOWN,Gulnur Farm,गुलनुर फार्म,,,,,
DOWN,Prathamik Arogya Kendra,प्राथमिक आरोग्य केंद्र,,,,,
DOWN,Shivapurwada,शिवापूरवाडा,,,,,
DOWN,Landgemala,लांडगेमळा,,,,,
DOWN,Shreeramnagar,श्रीरामनगर,,,,,
DOWN,Ovhalvasti,ओव्हाळवस्ती,,,,,
DOWN,Khed Shivapur,खेड शिवापुर,,,,,
DOWN,Kodhanpur Phata,कोढंणपूर फाटा,,,,,
DOWN,Shivapurbaug,शिवापूरबाग,,,,,
DOWN,Grand Hotel,ग्रॅड हॉटेल,,,,,
DOWN,Velu Phata,वेळू फाटा,,,,,
DOWN,Sasewadi Phata,ससेवाडी फाटा,,,,,
DOWN,Shindewadi Satara Road,शिंदेवाडी,,,,,
DOWN,Gogalwadi Phata,गोगलवाडी फाटा,,,,,
DOWN,Ghat Utar Valan,घाटउतार वळण,,,,,
DOWN,Daak Bungalow,डाक बंगला,,,,,
DOWN,Waghjai Mandir,वाघजाई मंदीर,,,,,
DOWN,Stage Kramank 7,स्टेज क्रमांक सात,,,,,
DOWN,Stage Kramank 6,स्टेज क्रमांक सहा,,,,,
DOWN,Bhilarewadi,भिलारेवाडी,,,,,
DOWN,Mangdewadi Phata,मांगडेवाडी फाटा,,,,,
DOWN,Mangdewadi Petrol Pump,मांगडेवाडी पेट्रोल पंप,,,,,
DOWN,Rahatwadegaon,रहाटवडेगांव,,,,,
DOWN,Bauddhavasti,बौद्धवस्ती,,,,,
DOWN,Avsarwadi,अवसरवाडी,,,,,
DOWN,Asian Paint Company,एशियन पेंट कंपनी,,,,,
DOWN,Arvigaon,अरविगाव,,,,,
DOWN,Sanaswadi,सणसवाडी,,,,,
DOWN,Gagalwadi,गंगलवाडी,,,,,
DOWN,Kusgaon,कुसगांव,,,,,
DOWN,Vadarvasti,वडारवस्ती,,,,,
DOWN,Kusgaon Jilha Parishad Shala,कुसगांव जिल्हा परिषद शाळा,,,,,
DOWN,Gaikwadvasti Shivapurgaon,गायकवाड वस्ती शिवापूरगाव,,,,,
DOWN,Shinde Farm Khusgaon,शिंदे फार्म कुसगाव,,,,,
DOWN,Dattamandir Shivapurgaon,दत्तमंदिर शिवापूरगाव,,,,,
DOWN,Shriramnagar,श्रीरामनगर,,,,,
DOWN,Shiwapurbaug,शिवापूरबाग,,,,,
DOWN,Khadakwasla Dharan,खडकवासला धरण,,,,,
DOWN,Khadakwaslagaon,खडकवासलागांव,,,,,
DOWN,Lamanvasti,लमाणवस्ती,,,,,
DOWN,Mukainagar,मुकाईनगर,,,,,
DOWN,Kolhewadi,कोल्हेवाडी,,,,,
DOWN,Kirkatwadi Phata,किरकटवाडी फाटा,,,,,
DOWN,CWPRS,सी डब्लू पी आर एस,,,,,
DOWN,Jadhavwadi Khadakwasla Road,जाधववाडी खडकवासला रोड ,,,,,
DOWN,Radhika Society,राधीका सोसायटी,,,,,
DOWN,Pari Company,पारी कंपनी,,,,,
DOWN,Ajinkyatara,अजिंक्यतारा,,,,,
DOWN,Bhumkarnagar complex,भुमकर नगर कॉम्पलेक्स,,,,,
DOWN,Bhumkarnagar,भुमकरनगर,,,,,
DOWN,Gaymukh,गायमुख,,,,,
DOWN,Ramnagari,रामनगरी,,,,,
DOWN,Ambegaon,आंबेगांव,,,,,
DOWN,Kshatrunjay Mandir,शत्रुंजय मंदिर,,,,,
DOWN,Charadhar shala,चारधार शाळा,,,,,
DOWN,Bhushan Society,भूषण सोसायटी,,,,,
DOWN,Hariprasad Bungalow,हरिप्रसाद बंगला,,,,,
DOWN,Agam Mandir Paytha,आगम मंदिर पायथा,,,,,
DOWN,Agam Mandir,आगम मंदिर,,,,,
DOWN,Dugad Farm,दुगड  फार्म,,,,,
DOWN,Sadhwi Kendra,साध्वी केंद्र,,,,,
DOWN,Sachchai Mata Mandir,सच्चाई माता मंदिर,,,,,
DOWN,Sambhajinagar Dhankawadi,संभाजी नगर धनकवडी,,,,,
DOWN,Hatti Chowk,हत्ती चौक,,,,,
DOWN,Shankar Darshan Society,शंकर दर्शन सोसायटी,,,,,
DOWN,Taljai Pathar,तळजाई पठार,,,,,
DOWN,Gaimukh,गायमुख,,,,,
DOWN,Gajanan Maharaj Mandir Alandi Road,गजानन महाराज मंदिर आळंदी रोड,,,,,
DOWN,Banacha Odha,बनाचा ओढा,,,,,
DOWN,Durvankur Mangal Karyalay,दुर्वांकर मंगल कार्यालय,,,,,
DOWN,Shastri Chowk,शास्त्री चौक,,,,,
DOWN,Maharashtra Chowk,महाराष्ट्र चौक,,,,,
DOWN,PMT Chowk Bhosari,पीएमटी चौक भोसरी,,,,,
DOWN,Gavhanevasti Bhosari,गव्हाणेवस्ती भोसरी,,,,,
DOWN,Agnishamak Kendra Landewadi,अग्नीशामक केंद्र लांडेवाडी ,,,,,
DOWN,Tulsi Chemicals,तुलसी केमीकल,,,,,
DOWN,Jayanand Khira,जयानंद खिरा,,,,,
DOWN,Abhi Chemical,अभि केमीकल,,,,,
DOWN,C Prabhag Karyalay,क प्रभाग कार्यालय,,,,,
DOWN,Kundan Hotel,कुंदन हॉटेल,,,,,
DOWN,Gokul Hotel,गोकुळ हॉटेल,,,,,
DOWN,Shagun Chowk,शगुन चौक,,,,,
DOWN,Jijamata Hospital,जिजामाता हॉस्पिटल,,,,,
DOWN,Jayhind Highschool,जयहिंद स्कुल,,,,,
DOWN,Ashok Talkies,अशोक टॉकीज,,,,,
DOWN,Pimprinagar Ma Na Pa Shala,पिंपरी नगर म.न.पा. शाळा,,,,,
DOWN,Pimprigaon,पिंपरीगाव,,,,,
DOWN,Nehrunagar Corner,नेहरूनगर कॉर्नर,,,,,
DOWN,Karachi Chowk,कराची चौक,,,,,
DOWN,Lal Mandir,लाल मंदिर,,,,,
DOWN,Morwadi Chowk,मोरवाडी चौक,,,,,
DOWN,Ravet Basket Pul,रावेत बास्केट पूल,,,,,
DOWN,Walhekarwadi Corner,वाल्हेकरवाडी फाटा,,,,,
DOWN,DY Patil College Akurdi,डी वाय पाटील कॉलेज आकुर्डी,,,,,
DOWN,Dharmaraj Chowk,धर्मराज चौक,,,,,
DOWN,PCP College Chowk,पीसीपी कॉलेज,,,,,
DOWN,Akurdi Railway Station,आकुर्डी रेल्वे स्टेशन,,,,,
DOWN,Akurdi Police Chowky,आकुर्डी पोलीस चौकी,,,,,
DOWN,Hegdewar Bhavan,हेगडेवार भवन,,,,,
DOWN,Patidar Bhavan,पाटीदार भवन,,,,,
DOWN,Ganesh Talav,गणेश तलाव,,,,,
DOWN,Vedant Dairy,वेदांत डेअरी,,,,,
DOWN,Durgesh Mandir,दुर्गेश मंदिर,,,,,
DOWN,Mukbadhir Shala,मुकबधीर शाळा,,,,,
DOWN,Appughar Corner,अप्पुघर कॉर्नर,,,,,
DOWN,Vahtuknagari,वाहतूकनगरी,,,,,
DOWN,Pradhikaran Police Chowky,प्राधिकरण पोलीसचौकी,,,,,
DOWN,Sambhaji Chowk,संभाजी चौक,,,,,
DOWN,Prachi Apartment,प्राची अर्पाटमेंट,,,,,
DOWN,Bijalinagar Corner,बिजलीनगर कॉर्नर,,,,,
DOWN,Jiveshwar Society,जिव्हेश्वर सोसायटी,,,,,
DOWN,Ashoka Bungalow,अशोका बंगला,,,,,
DOWN,Trimurti Hall,त्रिमुर्तीहॉल,,,,,
DOWN,A Ward Office,अ वॉर्ड ऑफिस,,,,,
DOWN,Sindhunagar,सिंधुनगर,,,,,
DOWN,Big India,बिग इंडीया,,,,,
DOWN,Electronic Sadan,इलेक्ट्रॉनिक सदन,,,,,
DOWN,CenturyEnka Company,सेच्युरीऐन्का कंपनी,,,,,
DOWN,Indrayaninagar Corner,इंद्रायणीनगर कॉर्नर,,,,,
DOWN,Power House Indrayninagar,पॉवर हाऊस इंद्रायणीनगर ,,,,,
DOWN,Ganeshnagar Telco Road,गणेशनगर टेल्को रोड ,,,,,
DOWN,Gavali Matha,गवळीमाथा,,,,,
DOWN,Yashwantnagar Telco Road,यशवंतनगर टेल्को रोड ,,,,,
DOWN,Telco Hostel,टेल्को होस्टेल,,,,,
DOWN,Telco Company,टेल्को कंपनी,,,,,
DOWN,Ksb Chowk,केएसबी चौक,,,,,
DOWN,Exide Battery,एक्ससाईड बॅटरी,,,,,
DOWN,Sangvi College,संघवी कॉलेज,,,,,
DOWN,Mohannagar Chinchwad,मोहननगर चिंचवड ,,,,,
DOWN,Midc Office,एमआयडीसी ऑफीस,,,,,
DOWN,Dy Patil College Vadgaonmawal,डी.वाय.पाटील कॉलेज वडगांव मावळ,,,,,
DOWN,Ambi Phata,आंबी फाटा,,,,,
DOWN,Vadgaonmawal Phata,वडगांवमावळ फाटा,,,,,
DOWN,Swarajnagari,स्वराज नगरी,,,,,
DOWN,Paisa Fund,पैसा फंड,,,,,
DOWN,Samarth Vidyalay,समर्थ विद्यालय,,,,,
DOWN,Eagle Company,ईगल फ्लास्क,,,,,
DOWN,Talegaon Station,तळेगांव स्टेशन,,,,,
DOWN,Nutan Vidyalaya,नुतन विद्यालय,,,,,
DOWN,Talegaon Nagarparishad,तळेगांव नगरपरिषद,,,,,
DOWN,Jijamata Chowk,जिजामाता चौक,,,,,
DOWN,Maruti Mandir Talegaondabhade Road,मारुती मंदिर तळेगावदाभाडें रोड,,,,,
DOWN,Bhandari Hospital,भंडारी हॉस्पीटल,,,,,
DOWN,Vipraj Company,विप्रज कंपनी,,,,,
DOWN,Talegaon Khind,तळेगांव खिंड,,,,,
DOWN,Gruhaprakalp,गृहप्रकल्प,,,,,
DOWN,Somatne Phata,सोमाटणेफाटा,,,,,
DOWN,Poona Poultry,पूना पोल्ट्री,,,,,
DOWN,Shankarwadi,शंकरवाडी,,,,,
DOWN,Amarjai Mandir,अमरजाई मंदिर,,,,,
DOWN,Bhegdewadi Phata,भेगडेवाडी फाटा,,,,,
DOWN,Indrayani Darshan,इंद्रायणी दर्शन,,,,,
DOWN,Krushna Mandir DehuRoad,कृष्ण मंदिर देहूरोड,,,,,
DOWN,Central Restaurant,सेन्ट्रल रेस्टॉरन्ट,,,,,
DOWN,Dehuroad Police Lane,देहूरोड पोलीस लाईन,,,,,
DOWN,Judson Highschool,ज्युडसन हायस्कुल,,,,,
DOWN,Gurudwara,गुरूद्वार,,,,,
DOWN,Dehuroad Bazar,देहूरोड बाजार,,,,,
DOWN,Bank Of India Dehuroad,बँक ऑफ इंडीया देहूरोड,,,,,
DOWN,Ordinance Factory,ऑर्डनन्स फॅक्टरी,,,,,
DOWN,Navlakh Umbre,नवलाख उंबरे,,,,,
DOWN,Navlakh Umbre Jalshuddhikaran Kendra,नवलाख उंबरे जल शुध्दीकरण केंद्र,,,,,
DOWN,Hero Chassis,हिरो चेसीस,,,,,
DOWN,General Motors,जनरल मोटर्स,,,,,
DOWN,Posco Company,पास्को कंपनी,,,,,
DOWN,Inland Containors,इनलॅन्ड कंटेनर्स,,,,,
DOWN,JCB,जेसीबी,,,,,
DOWN,Nanavli Phata,नानावली फाटा,,,,,
DOWN,Vartesh Flourist,वर्तेश फ्लोरिस्ट,,,,,
DOWN,MIDC Circle,एमआयडीसी सर्कल,,,,,
DOWN,Gurudatta Fabricators,गुरूदत्त फॅब्रिकेटर्स,,,,,
DOWN,Ambigaon,आंबीगांव,,,,,
DOWN,Sairang Dhaba,साईरंग ढाबा,,,,,
DOWN,Sunrise Residency,सनराईज रेसिडेन्सी,,,,,
DOWN,Warhade Phata,वऱ्हाडे फाटा,,,,,
DOWN,Indrayani Karyalay Navlakh Umbre Road,इंद्रायणी कार्यालय नवलाख उंबरे रोड,,,,,
DOWN,Saraswati Shala,सरस्वती शाळा,,,,,
DOWN,Shivaji Chowk Talegaon Dhabhade Road,शिवाजी चौक तळेगाव दाभाडे रोड,,,,,
DOWN,Talegaon General Hospital,तळेगाव जनरल हॉस्‍पीटल,,,,,
DOWN,Begdewadi Phata,बेगडेवाडी फाटा,,,,,
DOWN,Vadgaon Mawal,वडगांव मावळ,,,,,
DOWN,Potoba Mandir,पोटोबा मंदिर,,,,,
DOWN,Talathi Office,तलाठी कार्यालय,,,,,
DOWN,Vadgaonmawal Corner,वडगांव मावळ कॉर्नर,,,,,
DOWN,Poultry Farm Deccan,पोल्ट्री फार्म डेक्कन,,,,,
